nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
       10657   2.2429541492E-02   7.2280481107E-03   9.1023970111E-02   7.5619738147E-03   1.1220373689E-02   9.5665554924E-02   9.6617693166E-02   1.3483002904E+04
       10658   2.2429693896E-02   -1.0699872936E-02   7.6734077372E-04   3.7388581449E-03   -3.5863117690E-03   1.1227974690E-01   1.1239920933E-01   1.2957669651E+04
       10659   2.2429793240E-02   2.2000948910E-02   4.8776267931E-02   7.0663348199E-03   1.3208952968E-02   9.2360765908E-02   9.3567732715E-02   1.3326569571E+04
       10660   2.2429898471E-02   -3.2008075979E-03   6.7355401016E-02   6.8570443805E-03   6.2051334054E-03   1.0268091773E-01   1.0309652567E-01   1.3456307071E+04
       10661   2.2431322665E-02   -1.8887438609E-03   2.5743059981E-02   5.6564178824E-03   3.8339125428E-03   1.0482160151E-01   1.0504409594E-01   1.3320921653E+04
       10662   2.2431497975E-02   3.4923748317E-02   -1.0240514977E-01   6.4159993671E-03   1.1584150274E-02   9.7898370708E-02   9.8789921413E-02   1.3183009962E+04
       10663   2.2431794894E-02   5.2437057849E-03   6.9137424584E-02   7.1490063564E-03   9.6697554255E-03   9.7818005084E-02   9.8554424459E-02   1.3480386652E+04
       10664   2.2432475447E-02   5.1012403927E-02   5.1595372530E-02   6.8722136466E-03   1.5579131302E-02   8.7323636248E-02   8.8968275807E-02   1.3027683943E+04
       10665   2.2433443437E-02   1.2701088547E-02   8.9593735298E-02   7.4898469239E-03   1.2519347877E-02   9.3414126300E-02   9.4546448218E-02   1.3424147758E+04
       10666   2.2434965242E-02   4.1238661442E-03   6.8390874004E-02   7.1120251875E-03   9.2354599515E-03   9.8446532836E-02   9.9134224414E-02   1.3482428045E+04
       10667   2.2438746498E-02   6.2279423781E-02   2.3384738524E-02   6.7840213678E-03   1.5754811464E-02   8.7534488550E-02   8.9199348181E-02   1.3139567223E+04
       10668   2.2438840296E-02   -2.0254248239E-02   3.6505081082E-03   2.5023428731E-03   -9.2875406128E-03   1.1757322002E-01   1.1796602136E-01   1.2624708285E+04
       10669   2.2439505977E-02   -1.5557240646E-02   3.9072397759E-02   4.7829520411E-03   -2.8971013888E-03   1.1262065086E-01   1.1275939352E-01   1.3069455542E+04
       10670   2.2439770504E-02   9.8128157958E-03   1.1295126994E-01   7.8573932229E-03   1.2591560073E-02   9.3535839981E-02   9.4706068308E-02   1.3448699291E+04
       10671   2.2441353055E-02   3.3278923932E-02   6.5275652423E-02   7.0853666081E-03   1.4831170311E-02   8.9006570521E-02   9.0511522077E-02   1.3148599479E+04
       10672   2.2443979845E-02   -3.1133564876E-03   2.3536986534E-02   5.4707018581E-03   2.9614345235E-03   1.0579438912E-01   1.0597712698E-01   1.3291644733E+04
       10673   2.2446747894E-02   4.1204565831E-02   2.9754285791E-02   6.9409674215E-03   1.4913746276E-02   8.9297177343E-02   9.0799684681E-02   1.3148110979E+04
       10674   2.2446812551E-02   3.6944567998E-03   1.3100527547E-01   8.3790041884E-03   1.1775927367E-02   9.5637765135E-02   9.6723638769E-02   1.3506087730E+04
       10675   2.2447454063E-02   3.2583055223E-02   -5.7923122359E-02   6.5914037188E-03   1.2343407207E-02   9.5684416350E-02   9.6702191478E-02   1.3240472348E+04
       10676   2.2448413868E-02   -4.7089455628E-03   1.9565016267E-02   5.1742316321E-03   1.7159139383E-03   1.0712704569E-01   1.0726565598E-01   1.3241444005E+04
       10677   2.2448619435E-02   -1.9912001718E-02   8.0279502328E-03   2.7525071994E-03   -8.6827369941E-03   1.1717953307E-01   1.1753301318E-01   1.2675589707E+04
       10678   2.2449089591E-02   8.8368037691E-03   1.2059662858E-01   8.0026752915E-03   1.2606091322E-02   9.3654736360E-02   9.4837576903E-02   1.3456876241E+04
       10679   2.2450951125E-02   -4.2022054253E-03   5.7711963050E-03   4.7506256885E-03   8.5004813395E-04   1.0787846791E-01   1.0798636425E-01   1.3171823409E+04
       10680   2.2453032448E-02   5.9565932247E-02   3.7914668150E-02   6.7965891398E-03   1.5750315717E-02   8.7201249314E-02   8.8872515161E-02   1.3076731679E+04
       10681   2.2454510074E-02   5.7976775812E-02   -2.5490781200E-02   6.8536387459E-03   1.5301059418E-02   8.9661448337E-02   9.1215514587E-02   1.3264958553E+04
       10682   2.2456189763E-02   -9.1377911488E-03   5.8423326848E-02   6.2189134195E-03   2.5437046996E-03   1.0715017451E-01   1.0736063158E-01   1.3341719974E+04
       10683   2.2458349659E-02   2.0972486109E-02   7.2803422132E-02   7.2531037525E-03   1.3598106774E-02   9.1476391876E-02   9.2765544749E-02   1.3322457137E+04
       10684   2.2460300752E-02   -1.5440883873E-02   3.9610181595E-02   4.8220441367E-03   -2.8201862232E-03   1.1257859848E-01   1.1271710782E-01   1.3075901366E+04
       10685   2.2461124599E-02   5.7682658777E-02   -2.6414138230E-02   6.8555236678E-03   1.5279106963E-02   8.9727882815E-02   9.1277282326E-02   1.3265685787E+04
       10686   2.2461176458E-02   4.5848218966E-02   5.6391492217E-02   6.9303082636E-03   1.5425264132E-02   8.7636543261E-02   8.9253188519E-02   1.3039375888E+04
       10687   2.2461945427E-02   6.1936282067E-02   1.1609806398E-02   6.8002844229E-03   1.5685212248E-02   8.7953303349E-02   8.9599404694E-02   1.3178712401E+04
       10688   2.2462702317E-02   2.1659628077E-02   7.2887238623E-02   7.2488238301E-03   1.3702069443E-02   9.1281107241E-02   9.2587972723E-02   1.3312512002E+04
       10689   2.2462769929E-02   4.8151826914E-02   5.4443166586E-02   6.9049989771E-03   1.5497896036E-02   8.7478515379E-02   8.9108666500E-02   1.3031676234E+04
       10690   2.2462998457E-02   -4.2263494346E-03   6.6667749698E-02   6.7990779800E-03   5.6294021523E-03   1.0346058547E-01   1.0383645977E-01   1.3445578854E+04
       10691   2.2464603022E-02   -5.1943675275E-03   1.7878042099E-02   5.0622085052E-03   1.2523441387E-03   1.0761770171E-01   1.0774397450E-01   1.3222080330E+04
       10692   2.2464956664E-02   5.9090536134E-02   -2.2187804121E-02   6.8476327785E-03   1.5375176747E-02   8.9426213939E-02   9.0996339894E-02   1.3263116765E+04
       10693   2.2465220046E-02   5.7421102130E-02   4.2476385385E-02   6.8148223622E-03   1.5714790501E-02   8.7175955738E-02   8.8842803328E-02   1.3055813560E+04
       10694   2.2465742934E-02   4.0856742912E-02   -9.4538373431E-02   6.6650682785E-03   1.2877418928E-02   9.5824763587E-02   9.6915614686E-02   1.3237021302E+04
       10695   2.2466192469E-02   5.5326664071E-02   -3.5255123477E-02   6.8656643850E-03   1.5083916286E-02   9.0346612155E-02   9.1854081052E-02   1.3273079137E+04
       10696   2.2469791050E-02   2.8365749828E-02   5.1260254167E-02   7.0789077019E-03   1.4135795219E-02   9.0639570181E-02   9.2007952500E-02   1.3246551022E+04
       10697   2.2470787637E-02   3.0327886975E-02   -9.8569073146E-02   6.1890296842E-03   1.0521642246E-02   9.9146901800E-02   9.9895531334E-02   1.3154440625E+04
       10698   2.2471484701E-02   4.0260078080E-02   4.0884613892E-02   6.9668234864E-03   1.4983256024E-02   8.8957133078E-02   9.0478760579E-02   1.3130298129E+04
       10699   2.2471983102E-02   -1.4793154383E-02   4.2853220179E-02   5.0441271915E-03   -2.1364623121E-03   1.1198049138E-01   1.1211439756E-01   1.3116187814E+04
       10700   2.2472155792E-02   5.9907269469E-03   1.0338814794E-01   7.8088844151E-03   1.1312212183E-02   9.5745444093E-02   9.6727115562E-02   1.3498012652E+04
       10701   2.2473309560E-02   4.2582428296E-02   5.9127189899E-02   6.9700491069E-03   1.5307649759E-02   8.7902633336E-02   8.9497366850E-02   1.3058200385E+04
       10702   2.2473747681E-02   7.0350569616E-03   9.2779663744E-02   7.6086102435E-03   1.1189377113E-02   9.5761540005E-02   9.6712799846E-02   1.3489079682E+04
       10703   2.2476110193E-02   -1.6238676813E-02   3.2983960817E-02   4.4211882597E-03   -4.0051017182E-03   1.1358543195E-01   1.1374198036E-01   1.3004940411E+04
       10704   2.2479074178E-02   2.5110022026E-02   7.1272098464E-02   7.2084535181E-03   1.4127539201E-02   9.0464876712E-02   9.1844668242E-02   1.3263498223E+04
       10705   2.2480090307E-02   4.3983720934E-02   5.4002209156E-03   6.9014809208E-03   1.4800326356E-02   8.9991839198E-02   9.1461528641E-02   1.3188388463E+04
       10706   2.2480328496E-02   2.4684632966E-02   7.1757093973E-02   7.2159239874E-03   1.4083938218E-02   9.0548639672E-02   9.1921069517E-02   1.3269507776E+04
       10707   2.2482393270E-02   4.0148750664E-02   3.4494680520E-02   6.9584478365E-03   1.4897301342E-02   8.9253415935E-02   9.0755285464E-02   1.3147883966E+04
       10708   2.2483169802E-02   6.1197117330E-02   -1.5194568736E-02   6.8326528175E-03   1.5508101921E-02   8.8979226115E-02   9.0578634621E-02   1.3257187882E+04
       10709   2.2483841506E-02   6.2343351762E-02   2.7698677582E-02   6.7820381931E-03   1.5773281261E-02   8.7387325927E-02   8.9058055090E-02   1.3124899632E+04
       10710   2.2484407632E-02   2.3274589110E-02   4.9388848452E-02   7.0813693658E-03   1.3402621380E-02   9.2018173642E-02   9.3258352614E-02   1.3316270903E+04
       10711   2.2485033199E-02   -4.6452759189E-03   2.0013858768E-02   5.1956521494E-03   1.7080223695E-03   1.0716513107E-01   1.0730460129E-01   1.3245656242E+04
       10712   2.2489915242E-02   2.7840695731E-02   -8.8735979277E-02   6.1154993802E-03   1.0150868769E-02   9.9331600836E-02   1.0003602548E-01   1.3159184284E+04
       10713   2.2491395727E-02   -3.0147324326E-03   5.1792482506E-04   4.7100795434E-03   1.0332136418E-03   1.0766096594E-01   1.0776890074E-01   1.3166204277E+04
       10714   2.2491753399E-02   4.4286036678E-02   1.2727353859E-02   6.9088368778E-03   1.4902635189E-02   8.9623590835E-02   9.1116456235E-02   1.3171860469E+04
       10715   2.2491933894E-02   -1.1512963872E-02   5.3200159696E-02   5.8244548955E-03   7.0841960481E-04   1.0919283273E-01   1.0935035827E-01   1.3264409033E+04
       10716   2.2492282734E-02   3.1459438603E-02   -6.2609190925E-02   6.5207550342E-03   1.1958390620E-02   9.6338206604E-02   9.7296317526E-02   1.3233881559E+04
       10717   2.2492982801E-02   2.9238972663E-02   -9.5907172445E-02   6.1393555464E-03   1.0285968137E-02   9.9358261632E-02   1.0007775468E-01   1.3152420951E+04
       10718   2.2494871624E-02   2.7889821663E-02   -8.4856429449E-02   6.1563920814E-03   1.0311492717E-02   9.9035670141E-02   9.9761174842E-02   1.3169958007E+04
       10719   2.2494997233E-02   3.5049145760E-02   -1.0212397664E-01   6.4171760786E-03   1.1571867556E-02   9.7893057193E-02   9.8783292687E-02   1.3186766622E+04
       10720   2.2497530446E-02   -1.6309195890E-02   3.2004144816E-02   4.3672044681E-03   -4.1957019180E-03   1.1376495212E-01   1.1392603179E-01   1.2994934430E+04
       10721   2.2499549471E-02   -9.7740493673E-03   5.7034988322E-02   6.1246617498E-03   1.9940345037E-03   1.0780832536E-01   1.0800056793E-01   1.3322336132E+04
       10722   2.2499657029E-02   4.0512646211E-02   3.2102567420E-02   6.9539484129E-03   1.4888765080E-02   8.9309295886E-02   9.0808496606E-02   1.3151823512E+04
       10723   2.2500503486E-02   1.2664255618E-02   9.0530231639E-02   7.5219642278E-03   1.2487662532E-02   9.3492420378E-02   9.4622166164E-02   1.3431685210E+04
       10724   2.2501194688E-02   6.2084037667E-02   8.2692871928E-03   6.8048934809E-03   1.5669412007E-02   8.8060070827E-02   8.9701801108E-02   1.3190975067E+04
       10725   2.2502227122E-02   6.0665872867E-02   -1.7181615604E-02   6.8381963228E-03   1.5472030689E-02   8.9097573534E-02   9.0689151900E-02   1.3259601598E+04
       10726   2.2503377061E-02   1.1278475682E-02   1.0298943626E-01   7.7083208701E-03   1.2559308319E-02   9.3477598467E-02   9.4632002257E-02   1.3443200302E+04
       10727   2.2505484997E-02   -5.2598767254E-03   8.1972253188E-03   4.7056625779E-03   2.8823007970E-04   1.0853062164E-01   1.0863297000E-01   1.3162970936E+04
       10728   2.2508695463E-02   3.2595614096E-02   -5.7907015119E-02   6.5895125255E-03   1.2306981394E-02   9.5724676845E-02   9.6737258714E-02   1.3243927186E+04
       10729   2.2508954871E-02   6.2211672759E-02   5.5037420404E-03   6.8072171726E-03   1.5658562744E-02   8.8149250879E-02   8.9787634023E-02   1.3200797818E+04
       10730   2.2509921287E-02   -5.9148839880E-03   1.1522517592E-02   4.7490805868E-03   1.6853492781E-04   1.0870900246E-01   1.0881281812E-01   1.3168100361E+04
       10731   2.2511002599E-02   1.2180166143E-02   9.6284844008E-02   7.6056686969E-03   1.2547517673E-02   9.3431661936E-02   9.4576751098E-02   1.3436142904E+04
       10732   2.2511284483E-02   9.7818420899E-03   1.1349324068E-01   7.8955032545E-03   1.2546233550E-02   9.3661914267E-02   9.4827744527E-02   1.3456856763E+04
       10733   2.2514424252E-02   -4.1646372809E-03   2.1523544450E-02   5.2973018182E-03   2.0461108974E-03   1.0683233721E-01   1.0698315872E-01   1.3263670250E+04
       10734   2.2518443327E-02   -5.8219422550E-03   1.5211024629E-02   4.8944530109E-03   5.2583991240E-04   1.0839406533E-01   1.0850578592E-01   1.3192853052E+04
       10735   2.2519018139E-02   3.2479668430E-02   -5.8308469685E-02   6.5828991556E-03   1.2267046609E-02   9.5790116981E-02   9.6796495314E-02   1.3243778774E+04
       10736   2.2519837716E-02   4.0413356543E-02   3.2511494418E-02   6.9572690344E-03   1.4883865413E-02   8.9311667807E-02   9.0810280522E-02   1.3153189037E+04
       10737   2.2522564862E-02   6.2428822873E-02   1.0056680132E-03   6.8110908439E-03   1.5641084985E-02   8.8294828770E-02   8.9927811524E-02   1.3216602543E+04
       10738   2.2522647610E-02   1.3324826355E-02   8.0225886651E-02   7.3932330045E-03   1.2300464074E-02   9.3773063064E-02   9.4864896917E-02   1.3429876862E+04
       10739   2.2525293541E-02   4.4588325020E-02   -1.2155334151E-02   6.8846478597E-03   1.4621646398E-02   9.0725270036E-02   9.2153489042E-02   1.3221412908E+04
       10740   2.2525710397E-02   3.4449832080E-02   6.4721266549E-02   7.0825732537E-03   1.4893284509E-02   8.8863706356E-02   9.0381032716E-02   1.3142261731E+04
       10741   2.2526184509E-02   3.6509387375E-02   -1.0135783562E-01   6.4836075554E-03   1.1887190855E-02   9.7436716339E-02   9.8373045924E-02   1.3200480138E+04
       10742   2.2526388648E-02   5.2098246148E-02   5.0566884081E-02   6.8696144752E-03   1.5600493008E-02   8.7277616855E-02   8.8926651736E-02   1.3032358135E+04
       10743   2.2526624532E-02   1.5346356218E-02   7.4328274686E-02   7.3156936121E-03   1.2564571119E-02   9.3314112062E-02   9.4439987984E-02   1.3407370514E+04
       10744   2.2528396181E-02   -6.8180337078E-03   6.3227532023E-02   6.5633656507E-03   3.9956829591E-03   1.0554691189E-01   1.0582624372E-01   1.3401700533E+04
       10745   2.2528432791E-02   4.4231998307E-02   -1.4847853502E-02   6.8815811162E-03   1.4560005852E-02   9.0908705428E-02   9.2324117389E-02   1.3226649893E+04
       10746   2.2529348995E-02   2.0164395467E-02   7.2739947644E-02   7.2737658878E-03   1.3429877422E-02   9.1792240484E-02   9.3054202973E-02   1.3342708696E+04
       10747   2.2533266874E-02   4.3975005737E-02   6.2009494159E-03   6.9063176095E-03   1.4799748763E-02   8.9969290421E-02   9.1439613982E-02   1.3189874994E+04
       10748   2.2536315174E-02   4.2307740861E-02   -8.9968721984E-02   6.7132428407E-03   1.3154557982E-02   9.5252312584E-02   9.6390420051E-02   1.3252055010E+04
       10749   2.2537043633E-02   3.8037253391E-02   4.9227137834E-02   7.0085026751E-03   1.4933698867E-02   8.8949727301E-02   9.0466504622E-02   1.3137013542E+04
       10750   2.2540113937E-02   -6.7698364652E-03   6.5594016327E-04   4.2391264057E-03   -1.3878855732E-03   1.1017433119E-01   1.1026458939E-01   1.3074392945E+04
       10751   2.2540267297E-02   -5.9462254215E-03   1.4551884788E-02   4.8553218929E-03   3.4310332277E-04   1.0859330662E-01   1.0870233720E-01   1.3186045593E+04
       10752   2.2540545310E-02   -1.6066417196E-02   3.3870140269E-02   4.4844510237E-03   -3.9573260189E-03   1.1362785721E-01   1.1378515133E-01   1.3014348092E+04
       10753   2.2541092449E-02   4.3128962334E-02   5.8822450896E-02   6.9713909669E-03   1.5322650055E-02   8.7862818223E-02   8.9460934060E-02   1.3059255815E+04
       10754   2.2541243231E-02   9.8501303938E-03   1.1305791003E-01   7.8997148877E-03   1.2524512658E-02   9.3708731205E-02   9.4871466820E-02   1.3459659520E+04
       10755   2.2543160471E-02   9.3764226194E-03   1.1685987135E-01   7.9709658647E-03   1.2536272385E-02   9.3758924763E-02   9.4928554159E-02   1.3463327754E+04
       10756   2.2545239786E-02   2.7356405785E-02   6.8768188153E-02   7.1832912624E-03   1.4317531547E-02   9.0097249813E-02   9.1510140459E-02   1.3240434598E+04
       10757   2.2547880081E-02   5.8336876056E-03   1.0430995836E-01   7.8596293465E-03   1.1229452020E-02   9.5949657091E-02   9.6923738382E-02   1.3506347666E+04
       10758   2.2553063757E-02   5.4721800186E-02   4.7269169657E-02   6.8460783857E-03   1.5658657475E-02   8.7194744660E-02   8.8853732839E-02   1.3040504575E+04
       10759   2.2553632753E-02   4.8599681685E-03   1.1491249218E-01   8.0842892742E-03   1.1371273957E-02   9.5970020388E-02   9.6978896765E-02   1.3513082730E+04
       10760   2.2556688084E-02   5.4176144971E-03   6.9348378473E-02   7.1862637018E-03   9.5769663391E-03   9.8004599584E-02   9.8733288256E-02   1.3489882415E+04
       10761   2.2557050480E-02   4.3509470101E-02   -1.8703817178E-02   6.8771899334E-03   1.4445395223E-02   9.1217800797E-02   9.2610217399E-02   1.3235280869E+04
       10762   2.2558533883E-02   3.9432431991E-02   4.7067201214E-02   6.9941238451E-03   1.4992619861E-02   8.8838236699E-02   9.0365528375E-02   1.3129497809E+04
       10763   2.2559151784E-02   -7.3438029064E-03   6.7940876395E-04   4.1645629368E-03   -1.7914337955E-03   1.1059531076E-01   1.1068819079E-01   1.3058289329E+04
       10764   2.2559281813E-02   -1.5752677780E-02   3.6809745940E-02   4.6594758360E-03   -3.5125930966E-03   1.1329275358E-01   1.1344292415E-01   1.3043786869E+04
